5,1.7,0.53062,5,1.3,0.527,5,0.9,0.52722
5,1.7,0.71835,5,1.3,0.70938,5,0.9,0.7056
5,1.7,0.83938,5,1.3,0.82037,5,0.9,0.81027
5,1.7,0.95848,5,1.3,0.9307,5,0.9,0.91544
5,1.7,1.1644,5,1.3,1.1279,5,0.9,1.1026
5,1.7,1.3604,5,1.3,1.3162,5,0.9,1.283
5,1.7,1.4563,5,1.3,1.4046,5,0.9,1.3627
5,1.7,1.6612,5,1.3,1.5987,5,0.9,1.5478
5,1.7,1.8455,5,1.3,1.7733,5,0.9,1.7128
5,1.7,1.9259,5,1.3,1.8457,5,0.9,1.7773
5,1.7,2.1197,5,1.3,2.0301,5,0.9,1.9511
5,1.7,2.301,5,1.3,2.2028,5,0.9,2.1147
5,1.7,2.36,5,1.3,2.2545,5,0.9,2.1592
5,1.7,2.5441,5,1.3,2.4288,5,0.9,2.3241
5,1.7,2.7118,5,1.3,2.5881,5,0.9,2.475
5,1.7,2.7598,5,1.3,2.6298,5,0.9,2.5103
5,1.7,2.9287,5,1.3,2.7905,5,0.9,2.662
5,1.7,3.0922,5,1.3,2.9464,5,0.9,2.8098
5,1.7,3.1236,5,1.3,2.9723,5,0.9,2.8306
5,1.7,3.2843,5,1.3,3.1257,5,0.9,2.9758
5,1.7,3.4362,5,1.3,3.2699,5,0.9,3.1127
5,1.7,3.4605,5,1.3,3.2892,5,0.9,3.1274
5,1.7,3.6064,5,1.3,3.4292,5,0.9,3.2604
5,1.7,3.7546,5,1.3,3.5703,5,0.9,3.3941
5,1.7,3.7663,5,1.3,3.5776,5,0.9,3.3976
5,1.7,3.9059,5,1.3,3.7117,5,0.9,3.5254
5,1.7,4.044,5,1.3,3.8431,5,0.9,3.65
5,1.7,4.0507,5,1.3,3.8459,5,0.9,3.6493
5,1.7,4.1778,5,1.3,3.9683,5,0.9,3.7662
5,1.7,4.3125,5,1.3,4.0965,5,0.9,3.8878
5,1.7,4.3092,5,1.3,4.0899,5,0.9,3.8783
5,1.7,4.4315,5,1.3,4.2078,5,0.9,3.9911
5,1.7,4.5574,5,1.3,4.3277,5,0.9,4.1048
5,1.7,4.5505,5,1.3,4.3178,5,0.9,4.0923
5,1.7,4.662,5,1.3,4.4256,5,0.9,4.1955
5,1.7,4.7848,5,1.3,4.5425,5,0.9,4.3064
5,1.7,4.7699,5,1.3,4.5251,5,0.9,4.287
5,1.7,4.8777,5,1.3,4.6294,5,0.9,4.3868
5,1.7,4.9927,5,1.3,4.7388,5,0.9,4.4907
5,1.7,4.9753,5,1.3,4.7192,5,0.9,4.4693
5,1.7,5.0738,5,1.3,4.8146,5,0.9,4.5606
5,1.7,5.186,5,1.3,4.9214,5,0.9,4.6621
5,1.7,5.162,5,1.3,4.8956,5,0.9,4.635
5,1.7,5.2575,5,1.3,4.9881,5,0.9,4.7235
5,1.7,5.3627,5,1.3,5.0884,5,0.9,4.8189
5,1.7,5.337,5,1.3,5.0611,5,0.9,4.7905
5,1.7,5.4244,5,1.3,5.1459,5,0.9,4.8715
5,1.7,5.5272,5,1.3,5.2438,5,0.9,4.9647
5,1.7,5.4959,5,1.3,5.2114,5,0.9,4.9317
5,1.7,5.581,5,1.3,5.2938,5,0.9,5.0103
5,1.7,5.6777,5,1.3,5.386,5,0.9,5.0982
