3,1.7,0.32095,3,1.3,0.31951,3,0.9,0.32043
3,1.7,0.44308,3,1.3,0.43518,3,0.9,0.43295
3,1.7,0.48002,3,1.3,0.46637,3,0.9,0.46041
3,1.7,0.55757,3,1.3,0.53606,3,0.9,0.524
3,1.7,0.67529,3,1.3,0.6411,3,0.9,0.62058
3,1.7,0.83818,3,1.3,0.79637,3,0.9,0.76702
3,1.7,0.90427,3,1.3,0.85509,3,0.9,0.81908
3,1.7,1.0742,3,1.3,1.0154,3,0.9,0.96966
3,1.7,1.2183,3,1.3,1.1489,3,0.9,1.0941
3,1.7,1.2833,3,1.3,1.2085,3,0.9,1.1471
3,1.7,1.4456,3,1.3,1.3609,3,0.9,1.2889
3,1.7,1.6,3,1.3,1.5074,3,0.9,1.4261
3,1.7,1.6434,3,1.3,1.5446,3,0.9,1.4572
3,1.7,1.8036,3,1.3,1.6956,3,0.9,1.5985
3,1.7,1.9459,3,1.3,1.8286,3,0.9,1.7226
3,1.7,1.9817,3,1.3,1.8594,3,0.9,1.7478
3,1.7,2.1293,3,1.3,1.9982,3,0.9,1.8776
3,1.7,2.2715,3,1.3,2.1325,3,0.9,2.0032
3,1.7,2.2917,3,1.3,2.1479,3,0.9,2.0141
3,1.7,2.4344,3,1.3,2.2825,3,0.9,2.1403
3,1.7,2.566,3,1.3,2.4062,3,0.9,2.2561
3,1.7,2.5804,3,1.3,2.4167,3,0.9,2.2627
3,1.7,2.7107,3,1.3,2.5397,3,0.9,2.378
3,1.7,2.8402,3,1.3,2.662,3,0.9,2.4925
3,1.7,2.843,3,1.3,2.6616,3,0.9,2.4891
3,1.7,2.969,3,1.3,2.7806,3,0.9,2.6008
3,1.7,3.0894,3,1.3,2.8941,3,0.9,2.7072
3,1.7,3.0882,3,1.3,2.8904,3,0.9,2.7008
3,1.7,3.2032,3,1.3,2.9989,3,0.9,2.8027
3,1.7,3.321,3,1.3,3.1102,3,0.9,2.9071
3,1.7,3.311,3,1.3,3.0982,3,0.9,2.8931
3,1.7,3.4222,3,1.3,3.2033,3,0.9,2.9918
3,1.7,3.5321,3,1.3,3.307,3,0.9,3.0892
3,1.7,3.5194,3,1.3,3.2928,3,0.9,3.0733
3,1.7,3.6209,3,1.3,3.3886,3,0.9,3.1634
3,1.7,3.7282,3,1.3,3.4901,3,0.9,3.2585
3,1.7,3.7086,3,1.3,3.4695,3,0.9,3.2368
3,1.7,3.8069,3,1.3,3.5623,3,0.9,3.3241
3,1.7,3.9073,3,1.3,3.6572,3,0.9,3.4132
3,1.7,3.8859,3,1.3,3.6351,3,0.9,3.3903
3,1.7,3.9756,3,1.3,3.7198,3,0.9,3.4702
3,1.7,4.0737,3,1.3,3.8125,3,0.9,3.5572
3,1.7,4.0468,3,1.3,3.7854,3,0.9,3.5297
3,1.7,4.1338,3,1.3,3.8677,3,0.9,3.6072
3,1.7,4.2258,3,1.3,3.9547,3,0.9,3.689
3,1.7,4.1979,3,1.3,3.9267,3,0.9,3.6607
3,1.7,4.2774,3,1.3,4.002,3,0.9,3.7318
3,1.7,4.3673,3,1.3,4.087,3,0.9,3.8117
3,1.7,4.335,3,1.3,4.055,3,0.9,3.7798
3,1.7,4.4123,3,1.3,4.1281,3,0.9,3.8489
