-1.384933
1.0044011
-2.415607
-1.7352678
-0.0012110864
1.8973124
-1.5716641
1.1912304
1.2079661
-1.0418315
2.9053602
0.9727398
-0.09093094
1.0967768
1.1931366
1.8466202
