2.3602
2.86
3.3609
3.6892
4.1134
4.4748
4.7267
5.0778
5.3906
5.5995
5.9088
6.1958
6.3708
6.6566
6.9179
7.0741
7.3333
7.5822
7.7149
7.9584
8.1877
8.3053
8.526
8.7443
8.8421
9.0483
9.2507
9.3351
9.5221
9.7152
9.7828
9.9578
10.138
10.194
10.354
10.526
10.568
10.719
10.88
10.912
11.051
11.205
11.225
11.356
11.501
11.513
11.634
11.773
11.776
11.89
12.022
12.018
12.123
12.25
12.239
12.338
12.459
12.443
12.534
12.652
12.629
12.715
12.828
12.801
12.881
12.991
12.959
13.034
13.14
13.104
13.174
13.277
13.237
13.303
13.403
13.36
13.422
13.52
13.473
13.532
13.626
13.578
13.633
13.726
13.674
13.727
13.817
13.762
13.813
13.901
13.845
13.893
13.979
13.92
13.966
14.051
13.99
14.035
14.118
14.055
14.098
14.179
14.115
14.157
14.236
14.17
14.211
14.289
14.222
14.261
14.338
14.269
14.308
14.383
14.313
14.351
14.425
14.354
14.391
14.465
14.392
14.429
14.501
14.428
14.463
14.535
14.461
14.496
14.566
14.491
14.525
14.595
14.519
14.553
14.622
14.546
14.579
14.647
14.57
14.603
14.67
14.593
14.625
14.692
14.614
14.646
14.712
14.634
14.665
14.731
14.652
14.684
14.748
14.67
14.7
14.765
14.686
14.717
14.78
14.701
14.732
14.795
14.716
14.746
14.808
14.73
14.759
14.821
14.742
14.772
14.833
14.755
14.784
14.845
14.766
14.795
14.856
14.777
14.805
14.866
14.787
14.815
14.875
14.796
14.823
14.884
14.805
14.832
14.892
14.813
14.84
14.899
14.82
14.847
14.906
14.827
14.854
14.913
14.834
14.86
14.919
14.84
14.866
14.925
14.846
14.872
14.93
14.851
14.876
14.935
14.856
14.881
14.94
14.861
14.886
14.944
14.865
14.89
14.948
14.869
14.894
14.952
14.873
14.897
14.955
14.876
14.9
14.958
14.88
14.904
14.961
14.883
14.906
14.964
14.886
14.909
14.967
14.888
14.911
14.969
14.89
14.914
14.971
14.893
14.916
14.973
14.894
14.918
14.975
14.896
14.919
14.977
14.898
14.921
14.978
14.899
14.922
14.98
14.9
14.923
14.981
14.901
14.924
14.982
14.903
14.925
14.983
14.903
14.926
14.984
14.904
14.927
14.985
